"filename", "language", "Markdown", "JSON", "YAML", "Go", "XML", "Docker", "PowerShell", "Batch", "HLSL", "C", "Makefile", "C++", "Python", "Shell Script", "CMake", "Properties", "Rust", "Objective-C++", "Diff", "TypeScript", "JSON with Comments", "JavaScript", "Swift", "Groovy", "comment", "blank", "total"
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\rtc_engine\lk_runtime.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 13, 9, 61
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\rtc_engine\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 705, 0, 0, 0, 0, 0, 0, 0, 77, 85, 867
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\rtc_engine\peer_transport.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 475, 0, 0, 0, 0, 0, 0, 0, 62, 76, 613
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\rtc_engine\rtc_events.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 16, 22, 177
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\rtc_engine\rtc_session.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1683, 0, 0, 0, 0, 0, 0, 0, 112, 201, 1996
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\tests\README.md", "Markdown", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 72
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\tests\audio_test.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 18, 14, 144
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\tests\common\e2e\audio.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 29, 18, 211
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\tests\common\e2e\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 21, 13, 114
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\tests\common\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 14, 3, 21
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\tests\data_channel_encryption.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 15, 14, 92
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\tests\data_channel_test.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 13, 11, 89
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\tests\data_stream_test.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 13, 17, 117
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\tests\peer_connection_signaling_test.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 592, 0, 0, 0, 0, 0, 0, 0, 100, 118, 810
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\tests\room_test.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 13, 17, 92
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\tests\rpc_test.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 14, 12, 97
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\CHANGELOG.md", "Markdown", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 21
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\build.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 14, 9, 61
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\generate_bindings.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 2, 16
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\aliases.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 40
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\avfft32.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 34
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\avfft32s.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 33
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\ccrw2.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 76
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\cr-core.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 72, 315
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\cr.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 56, 589
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\cr.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 32, 179
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\cr32.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 9
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\cr32s.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 9
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\cr64.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 9
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\cr64s.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 9
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\data-io.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 40, 224
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\data-io.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 40
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\dbesi0.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 150
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\dev32s.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 55
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\dev64s.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 43
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\fft4g.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 284, 64, 1347
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\fft4g.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 24
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\fft4g32.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 37
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\fft4g32s.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 32
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\fft4g64.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 36
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\fft4g_cache.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 93
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\fifo.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21, 126
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\filter.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32, 278
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\filter.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 45
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\half-coefs.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 76
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\half-fir.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 62
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\internal.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35, 85
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\lib.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 37, 174
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\math-wrap.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 32
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\pffft-avx.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 41
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\pffft-wrap.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26, 111
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\pffft.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 170, 1947
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\pffft.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 21, 198
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\pffft32.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 40
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\pffft32s.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 35
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\pffft64s.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 35
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\poly-fir.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32, 151
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\poly-fir0.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 57
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\rdft.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 32
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\rdft_t.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 25
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\rint-clip.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18, 159
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\rint.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 10, 103
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\samplerate.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\soxr-config.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 29
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\soxr-lsr.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 74, 199
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\soxr-lsr.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 6, 79
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\soxr.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 151, 843
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\soxr.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 102, 345
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\soxr.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 341, 0, 0, 0, 0, 0, 0, 0, 1, 2, 344
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\std-types.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 49
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\util-simd.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20, 90
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\util32s.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 9
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\util32s.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 24
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\util64s.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 9
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\util64s.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 24
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\vr-coefs.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 116
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\vr-coefs.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 95
"c:\MyProjects\Astrix\client\vendor\rust-sdks\soxr-sys\src\vr32.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 60, 652
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\CHANGELOG.md", "Markdown", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 168
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\NOTICE.md", "Markdown", 359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 427
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\README.md", "Markdown", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\build.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 371, 0, 0, 0, 0, 0, 0, 0, 33, 55, 459
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\build\CHANGELOG.md", "Markdown", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 60
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\build\src\lib.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 32, 49, 311
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\android.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 38
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\apm.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 14, 76
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\audio_device.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 25, 130
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\audio_mixer.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 22, 89
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\audio_resampler.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 10, 48
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\audio_track.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 45, 202
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\candidate.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 10, 44
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\data_channel.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 80
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\desktop_capturer.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 17, 72
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\frame_cryptor.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 43, 226
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\global_task_queue.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 26
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\helper.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 58
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\jsep.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 31, 152
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\media_stream.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 13, 58
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\media_stream_track.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 14, 61
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\objc_video_factory.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 30
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\peer_connection.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 60, 209
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\peer_connection_factory.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 74
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\prohibit_libsrtp_initialization.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 21
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\rtc_error.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 35
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\rtp_parameters.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 62
